63460,太湖明珠TH125两轮摩托车,北京万坤嘉和科技有限公司             ,,3500
63461,太湖明珠TH125－H两轮摩托车,北京万坤嘉和科技有限公司             ,,3500
63462,哈雷爱俊达HL150－6两轮摩托车,北京润讯达成科技发展有限公司           ,,3500
63463,哈雷爱俊达HL150－8两轮摩托车,北京润讯达成科技发展有限公司           ,,3500
63464,金轮JL150－7两轮摩托车,北京润讯达成科技发展有限公司           ,,3500
63465,奔达BD150－3两轮摩托车,北京润讯达成科技发展有限公司           ,,3500
63466,国威GW110－2两轮摩托车,北京润讯达成科技发展有限公司           ,,3500
63467,奔达BD150－2两轮摩托车,正辉长荣（北京）科技有限公司           ,,3500
63468,金狮JS125T－6两轮摩托车,北京普劳德技贸公司                ,,3500
63469,三友SY125－3两轮摩托车,嘉和明新                     ,,3500
63470,山崎SAQ125－6两轮摩托车,嘉和明新                     ,,3500
63471,山崎SAQ125T－4两轮摩托车,嘉和明新                     ,,3500
63472,爱立新ALX125T－3两轮摩托车,嘉和明新                     ,,3500
63473,三友SY125T－6两轮摩托车,北纬公司                     ,,3600
63474,三友SY125T－7两轮摩托车,北京世和通达科技发展有限公司           ,,3600
63475,三友SY50QT－5轻便两轮摩托车,北京鑫理想                    ,,3600
63476,国威GW125－F两轮摩托车,北京鑫理想                    ,,3600
63477,国威GW150T－A两轮摩托车,北京鑫理想                    ,,3600
63478,国威GW125－B两轮摩托车,北京芯网力科技有限公司              ,,3600
63479,国威GW150－6两轮摩托车,华颖天达                     ,,3600
63480,凌云LY50QT－3轻便两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,3600
63481,凌云LY50QT－2轻便两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,3600
63482,凌云LY50QT－4轻便两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,3600
63483,国威GW150T－4两轮摩托车,北京神州同正科技有限公司             ,,3600
63484,山崎SAQ125ZK正三轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,3600
63485,哈雷爱俊达HL150－7两轮摩托车,佳仕众合                     ,,3700
63486,国威GW150T－3两轮摩托车,佳仕众合                     ,,3700
63487,国威GW125－C两轮摩托车,普兰普显示科技                  ,,3700
63488,山崎SAQ125T两轮摩托车,永信达盛                     ,,3700
63489,三友SY125－2B两轮摩托车,北京吾思天地科技发展中心             ,,3700
63490,山崎SAQ125T－3两轮摩托车,北京吾思天地科技发展中心             ,,3700
63491,山崎SAQ125－8两轮摩托车,德华通                      ,,3700
63494,国威GW150－4两轮摩托车,德华通                      ,,3800
63495,山崎SAQ125T－6两轮摩托车,祥玉公司                     ,,3800
63496,山崎SAQ125－3两轮摩托车,祥玉公司                     ,,3800
63497,山崎SAQ125－5两轮摩托车,祥玉公司                     ,,3800
63498,山崎SAQ125T－5两轮摩托车,祥玉公司                     ,,3800
63499,爱立新ALX150－5两轮摩托车,祥玉公司                     ,,3800
63500,三友SY125－7两轮摩托车,祥玉公司                     ,,3800
63501,福莱特FLT125T－5两轮摩托车,北京神坤数码科技有限公司             ,,3800
63502,金狮JS125T－5两轮摩托车,北京神坤数码科技有限公司             ,,3800
63503,山崎SAQ125T－2两轮摩托车,北京太得豪办公设备商行              ,,3800
63504,奔达BD125T－8两轮摩托车,北京太得豪办公设备商行              ,,3900
63505,奔达BD125T－9两轮摩托车,联嘉科技                     ,,3900
63506,凌云LY125T－9两轮摩托车,神州泰岳集团                   ,,3900
63507,凌云LY125T－3两轮摩托车,德华通                      ,,3900
63508,凌云LY125T－8两轮摩托车,北京创今时代数字技术有限公司           ,,3900
63509,凌云LY125T－2两轮摩托车,北京创今时代数字技术有限公司           ,,3900
63510,凌云LY125T－4两轮摩托车,北京创今时代数字技术有限公司           ,,3900
63511,山崎SAQ125－2B两轮摩托车,北京万坤嘉和科技有限公司             ,,3900
63512,金轮JL125T－19两轮摩托车,北京万坤嘉和科技有限公司             ,,4000
63513,金轮JL150T－3两轮摩托车,北京万坤嘉和科技有限公司             ,,4000
63514,金轮JL250－4两轮摩托车,北京润讯达成科技发展有限公司           ,,4000
63515,金轮JL125－9两轮摩托车,北京润讯达成科技发展有限公司           ,,4000
63516,金轮JL125－13两轮摩托车,正辉长荣（北京）科技有限公司           ,,4000
63517,凌云LY150－2两轮摩托车,正辉长荣（北京）科技有限公司           ,,4000
63518,鑫轮XL125－9两轮摩托车,正辉长荣（北京）科技有限公司           ,,4000
63519,鑫轮XL125－13两轮摩托车,正辉长荣（北京）科技有限公司           ,,4000
63520,爱立新ALX150－D两轮摩托车,正辉长荣（北京）科技有限公司           ,,4000
63521,凌云LY125T－11两轮摩托车,北京润讯达成科技发展有限公司           ,,4100
63522,凌云LY125T－14两轮摩托车,北京普劳德技贸公司                ,,4100
63523,凌云LY125T－15两轮摩托车,北京普劳德技贸公司                ,,4100
63524,凌云LY125T－12两轮摩托车,北京海诺公司                   ,,4100
63525,凌云LY125T－16两轮摩托车,嘉和明新                     ,,4100
63526,凌云LY125T两轮摩托车,嘉和明新                     ,,4100
63527,凌云LY125T－13两轮摩托车,北京盛世想联                   ,,4100
63528,凌云LY125T－17两轮摩托车,北京世和通达科技发展有限公司           ,,4100
63529,凌云LY125T－10两轮摩托车,北京世和通达科技发展有限公司           ,,4100
63530,爱立新ALX150－8两轮摩托车,北京中商晓迪技贸有限公司             ,,4100
63531,福莱特FLT150－2两轮摩托车,北京中商晓迪技贸有限公司             ,,4100
63532,金轮JL250－2两轮摩托车,北京鑫理想                    ,,4200
63533,金轮JL250－5两轮摩托车,北京鑫理想                    ,,4200
63534,鑫轮XL250－2两轮摩托车,北京嘉业商贸公司                 ,,4200
63535,三友SY150T－3两轮摩托车,北京嘉业商贸公司                 ,,4200
63536,爱立新ALX150－6两轮摩托车,北京锐智皓海数码科技有限责任公司         ,,4200
63537,福莱特FLT150T两轮摩托车,华颖天达                     ,,4200
63538,凌云LY150两轮摩托车,华颖天达                     ,,4300
63539,国威GW150－5两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,4300
63540,奔达BD250两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,4500
63541,哈雷爱俊达HL150T－A两轮摩托车,北京金朗琪（原北京联惠佳）科技有限公司      ,,4500
63543,三友SY125－4两轮摩托车,迈拓科技                     ,,4500
63544,山崎SAQ150－2两轮摩托车,迈拓科技                     ,,4600
63545,福莱特FLT150－3两轮摩托车,迈拓科技                     ,,4700
63546,太湖明珠TH150－10两轮摩托车,北京吾思天地科技发展中心             ,,4800
63547,金轮JL250两轮摩托车,永信达盛                     ,,4800
63548,爱立新ALX150－7两轮摩托车,永信达盛                     ,,4800
63549,太湖明珠TH150－11（原TH150－8）两轮摩托车,永信达盛                     ,,4900
63550,太湖明珠TH150－11两轮摩托车,祥玉公司                     ,,4900
63551,哈雷爱俊达HL125－T两轮摩托车,北京神坤数码科技有限公司             ,,4900
63552,奔达BD250T两轮摩托车,长峰时代                     ,,4900
63553,金轮JL250－8两轮摩托车,北京太得豪办公设备商行              ,,4900
63554,爱立新ALX150－9两轮摩托车,长峰时代                     ,,4900
63555,金轮JL250T两轮摩托车,北京英美捷数码科技有限公司            ,,5000
63556,福莱特FLT125－A两轮摩托车,中科伟世                     ,,5100
63557,爱立新ALX125－C两轮摩托车,联虹科技                     ,,5100
63558,金狮JS125－2两轮摩托车,联虹科技                     ,,5200
63559,三友SY150T－2两轮摩托车,联虹科技                     ,,5300
63560,福莱特FLT150－2A两轮摩托车,北京易禾点击网络商务有限公司           ,,5300
63561,爱立新ALX125－B两轮摩托车,北京东仁现代办公设备公司             ,,5500
63562,国威GW150－7两轮摩托车,长峰时代                     ,,5500
63563,凌云LY150T－2两轮摩托车,长峰时代                     ,,5500
63564,爱立新ALX125－T两轮摩托车,长峰时代                     ,,5600
63565,三友SY125－5两轮摩托车,长峰时代                     ,,5600
63566,国威GW150T－2两轮摩托车,北京市文吉科贸公司                ,,5800
63567,爱立新ALX125－6两轮摩托车,北京创今时代数字技术有限公司           ,,5900
63568,哈雷爱俊达HL250两轮摩托车,北京万坤嘉和科技有限公司             ,,6200
63569,福莱特FLT250两轮摩托车,北京万坤嘉和科技有限公司             ,,6200
63570,山崎SAQ150T两轮摩托车,北京万坤嘉和科技有限公司             ,,6300
63571,哈雷爱俊达HL250－3两轮摩托车,北京万坤嘉和科技有限公司             ,,6500
63572,国威GW150－5A两轮摩托车,北京润讯达成科技发展有限公司           ,,7000
63573,国威GW250两轮摩托车,北京润讯达成科技发展有限公司           ,,7500
63574,太湖明珠TH250－3两轮摩托车,北京润讯达成科技发展有限公司           ,,8000
63575,北翔BX100ZK－3正三轮摩托车,正辉长荣（北京）科技有限公司           ,,8000
63576,洛嘉LJ100ZK－3正三轮摩托车,正辉长荣（北京）科技有限公司           ,,8000
63577,太湖明珠TH250两轮摩托车,嘉和明新                     ,,8200
63578,爱立新ALX250－2两轮摩托车,嘉和明新                     ,,8300
63579,太湖明珠TH250T两轮摩托车,嘉和明新                     ,,8500
63580,洛嘉LJ150ZK－2正三轮摩托车,嘉和明新                     ,,9000
63581,北翔BX150ZK－2正三轮摩托车,嘉和明新                     ,,9000
63582,凌云LY250T两轮摩托车,北纬公司                     ,,9200
63583,凌云LY150T－3两轮摩托车,北京芯网力科技有限公司              ,,12800
63584,通亚达牌STY3160型自卸车,北京嘉业商贸公司                 ,,19300
63585,五环牌WX5100GSSE型绿化洒水车,北京嘉业商贸公司                 ,,100000
63586,岷江牌YZQ5095GYY型运油车,北京金朗琪（原北京联惠佳）科技有限公司      ,,101000
63588,北泉牌CN6753客车,佳仕众合                     ,,102000
63589,亚洲牌ZQ6732K6L客车,晨风华业                     ,,103000
63590,鲸象牌AS5092GSS型洒水车,迈拓科技                     ,,104000
63591,牡丹牌MD6706D3型轻型客车,北京华胜计算机有限公司              ,,105000
63592,鲸象牌AS5092GXE型吸粪车,北京吾思天地科技发展中心             ,,105000
63593,快乐牌KL6700D中型客车,北京吾思天地科技发展中心             ,,105000
63594,北泉牌CN5030XXYSB型厢式运输车,北京吾思天地科技发展中心             ,,107000
63595,北泉牌CN5042XXYSB型厢式运输车,北京吾思天地科技发展中心             ,,107000
63596,北泉牌CN5042XXYF型厢式运输车,北京神坤数码科技有限公司             ,,107000
63597,快乐牌KL6700C中型客车,北京神坤数码科技有限公司             ,,108000
63598,鲸象牌AS5090ZZZF型自装卸式垃圾车,北京易禾点击网络商务有限公司           ,,108000
63599,赛风牌CYJ6490BP轻型客车,联嘉科技                     ,,108000
63600,快乐牌KL6730中型客车,北京太得豪办公设备商行              ,,109000
63604,中油牌ZYT5261TXJ50型修井机,联虹科技                     ,,1000000
63606,中油牌ZYT5030TZM型照明车,北京易禾点击网络商务有限公司           ,,1040000
63609,中油牌ZYT5060TSJ型试井车,长峰时代                     ,,110000
63610,白鸟牌HXC5040XXY厢式运输车,长峰时代                     ,,110000
63611,快乐牌KL6730D1中型客车,北京市文吉科贸公司                ,,111000
63612,牡丹牌MD6702D11型客车,北京鑫瑞贝特                   ,,111000
63613,牡丹牌MD6800D3A型城市客车,北京立洋创业科技有限公司             ,,111000
63614,旗舰牌QJC5070XBW型保温车 ,上海市温度仪表厂                 ,,111000
63615,牡丹牌MD6802AC1J型城市客车,上海市温度仪表厂                 ,,112000
63616,北泉牌CN5030XXYF型厢式运输车,上海市温度仪表厂                 ,,112000
63618,北泉牌CN5042XXS型厢式运输车,浙江省永康自动化仪表厂              ,,112000
63619,希望牌MH6731型客车,浙江省永康自动化仪表厂              ,,114000
63620,北泉牌CN5030XXY型厢式运输车,广东湛海仪表有限公司               ,,114000
63621,北泉牌CN5030XXYS型厢式运输车,北京吾思天地科技发展中心             ,,114000
63622,丰田（TOYOTA）牌VIOS DLX型轿车,北京吾思天地科技发展中心             ,,115000
63624,牡丹牌MD6800D4A型城市客车,永信达盛                     ,,115000
63625,北泉牌CN5048XXYA型厢式运输车,北京海诺公司                   ,,115000
63626,牡丹牌MD6802AD1J型城市客车,北京海诺公司                   ,,116000
63627,白鸟牌HXC9160TCL车辆运输半挂车,北京万坤嘉和科技有限公司             ,,116000
63628,北泉牌CN5047XYZSA型邮政车,北京万坤嘉和科技有限公司             ,,118000
63629,北泉牌CN5047XXYSA型厢式运输车,正辉长荣（北京）科技有限公司           ,,118000
63633,北泉牌CN6750A客车,北京世和通达科技发展有限公司           ,,118000
63634,北泉牌CN5042XYZS型邮政车,北京中商晓迪技贸有限公司             ,,118000
63635,鲸象牌AS5090ZBS型摆臂式垃圾车,北京鑫理想                    ,,119000
63636,扶桑牌FS3138K2型5吨长头柴油自卸汽车,北京鑫理想                    ,,119000
63637,中油牌ZYT5090ZZZ型自装卸式垃圾车,北京鑫理想                    ,,120000
63639,长庆牌CQK6900型客车,祥玉公司                     ,,120000
63640,中奇牌ZQZ5190GYQ液化气体运输车,华颖天达                     ,,120000
63642,北泉牌CN5042XXY型厢式运输车,北京金朗琪（原北京联惠佳）科技有限公司      ,,120000
63644,快乐牌KL6770中型客车,北京金朗琪（原北京联惠佳）科技有限公司      ,,121000
63645,北泉牌CN5046XXYSF型厢式运输车,长得伟世                     ,,121000
63646,银盾牌JYC5110XXB篷式运输车,长得伟世                     ,,121000
63647,北泉牌CN5042TQXS型抢险车,北京神州同正科技有限公司             ,,121000
63649,牡丹牌MD6703D2HZ型轻型客车,普兰普显示科技                  ,,122000
63650,北泉牌CN5042XXY2型厢式运输车,德华通                      ,,122000
63652,长庆牌CQK5090GYJ原油收集车,永信达盛                     ,,123000
63655,北泉牌CN5025XXY型厢式运输车,德华通                      ,,123000
63656,牡丹牌MD6800D型客车,华颖天达                     ,,124000
63657,北泉牌CN5048XXYB型厢式运输车,祥玉公司                     ,,124000
63658,北泉牌CN5043XXYF型厢式运输车,北京神坤数码科技有限公司             ,,124000
63659,豫新牌XX5090GFL型粉粒物料运输车,北京太得豪办公设备商行              ,,125000
63660,豫新牌XX9160GFL型粉粒物料运输半挂车,长峰时代                     ,,125000
63661,北泉牌CN5047XXYSB型厢式运输车,长峰时代                     ,,125000
63662,北泉牌CN5047XYZSB型邮政车,长峰时代                     ,,125000
63663,百富利牌HSZ5052XXY厢式运输车,北京中科亿都办公设备有限公司           ,,126000
63664,快乐牌KL6770E2城市客车,联嘉科技                     ,,126000
63665,云驰牌YN5030XXY型厢式运输车,联嘉科技                     ,,126000
63666,北泉牌CN5048XXYB2型厢式运输车,中科伟世                     ,,126000
63667,北泉牌CN5042XQCS型囚车,北京今日星马科技有限公司             ,,126000
63669,北泉牌CN5024XXY型厢式运输车,北京今日星马科技有限公司             ,,127000
63670,北泉牌CN5025XXY1型厢式运输车,北京今日星马科技有限公司             ,,127000
63671,牡丹牌MD6802ACJ型城市客车,北京易禾点击网络商务有限公司           ,,128000
63672,云驰牌YN3118型自卸汽车,北京易禾点击网络商务有限公司           ,,128000
63675,北泉牌CN5030XBW型保温车,北京中科亿都办公设备有限公司           ,,128000
63676,北泉牌CN5046XXYSF1型厢式运输车,北京市文吉科贸公司                ,,129000
63677,银盾牌JYC5110CCQ畜禽运输车,北京市文吉科贸公司                ,,129000
63678,北泉牌CN5023XXY型厢式运输车,北京市文吉科贸公司                ,,129000
63681,中油牌ZYT5100GJY型加油车,上海市温度仪表厂                 ,,130000
63682,云驰牌YN3119型自卸汽车,广东湛海仪表有限公司               ,,130000
63683,北泉牌CN5046XXYS型厢式运输车,北京天虹诚信科技发展中心             ,,130000
63684,北泉牌CN5046XYZS型邮政车,北京易禾点击网络商务有限公司           ,,130000
63685,北泉牌CN5024TQX型抢险车,北京博飞电子技术有限责任公司           ,,130000
63686,北泉牌CN5025TQX型抢险车,北京三江拓达科技有限公司             ,,130000
63687,北泉牌CN5043XXF1型厢式运输车,正辉长荣（北京）科技有限公司           ,,130000
63688,牡丹牌MD6802ADJ型城市客车,嘉和明新                     ,,131000
63689,牡丹牌MD6833A1DJ型城市客车,嘉和明新                     ,,131000
63690,云驰牌YN5050XXY型厢式运输车,嘉和明新                     ,,131000
63691,白鸟牌HXC5050XXY厢式运输车,嘉和明新                     ,,131000
63692,北泉牌CN5042XBWS型保温车,北纬公司                     ,,131000
63693,华通牌HCQ5101XXY型厢式运输车,北京盛世想联                   ,,132000
63694,云驰牌YN5046XXY型厢式运输车,北京世和通达科技发展有限公司           ,,132000
63695,牡丹牌MD6703D1H型轻型客车,北京世和通达科技发展有限公司           ,,132000
63697,北泉牌CN5023XXY1型厢式运输车,北京嘉业商贸公司                 ,,133000
63698,北泉牌CN5043XXYA1厢式运输车,祥玉公司                     ,,133000
63699,北泉牌CN5022XXY型厢式运输车,北京金朗琪（原北京联惠佳）科技有限公司      ,,134000
63700,北泉牌CN5043XYZA1邮政车,北京金朗琪（原北京联惠佳）科技有限公司      ,,134000
63701,北泉牌CN5043XYZA型邮政车,长得伟世                     ,,134000
63702,北泉牌CN5024XXYA型厢式运输车,长得伟世                     ,,134000
63703,快乐牌KL6770E3城市客车,北京神州同正科技有限公司             ,,135000
63704,云驰牌YN3108型自卸汽车,佳仕众合                     ,,135000
63705,丰田（TOYOTA）VIOS GL－i轿车,佳仕众合                     ,,135000
63706,牡丹牌MD6705D1H型轻型客车,佳仕众合                     ,,135000
63707,北泉牌CN5023XXYC型 厢式运输车,晨风华业                     ,,135000
63708,北泉牌CN5023XXYB型 厢式运输车,永信达盛                     ,,135000
63709,云驰牌YN5110GJY型加油车,永信达盛                     ,,136000
63710,北泉牌CN5042XBW型保温车,祥玉公司                     ,,137000
63711,北泉牌CN5022XXYC型厢式运输车,祥玉公司                     ,,137000
63712,北泉牌CN5022XXYB型厢式运输车,北京神坤数码科技有限公司             ,,137000
63713,百富利牌HSZ6480B轻型客车,联嘉科技                     ,,138000
63714,百富利牌HSZ6480JE轻型客车,长峰时代                     ,,138000
63715,百富利牌HSZ6480F轻型客车,长峰时代                     ,,138000
63716,北泉牌CN5025XXYA型厢式运输车,北京今日星马科技有限公司             ,,138000
63717,快乐牌KL6790E3城市客车,联虹科技                     ,,139000
63721,中油牌ZYT5142GJY型加油车,北京市文吉科贸公司                ,,1300000
63723,北泉牌CN5023XYZA型邮政车,北京鑫瑞贝特                   ,,140000
63724,北泉牌CN5023XYZB型邮政车,北京大华                     ,,140000
63725,牡丹牌MD6851D1JZ型客车,正宏业                      ,,140000
63726,北泉牌CN5023XQC囚车,正宏业                      ,,140000
63727,北泉牌CN5022XQC囚车,北京大华                     ,,140000
63728,北泉牌CN5022XXYA型厢式运输车,中科纵横                     ,,140000
63729,北泉牌CN5043XYZB型邮政车,上海市温度仪表厂                 ,,141000
63730,北泉牌CN5050XYZ型邮政车,上海市温度仪表厂                 ,,141000
63731,北泉牌CN5043XXYB1厢式运输车,上海市温度仪表厂                 ,,141000
63732,北泉牌CN5043XXYB型厢式运输车,上海市温度仪表厂                 ,,141000
63733,北泉牌CN5050XYKB2型翼开启厢式车,广东湛海仪表有限公司               ,,141000
63734,广正牌GJC9390GSN散装水泥半挂车,德华通                      ,,142000
63735,旗舰牌QJC5040XBWJL型保温车,永信达盛                     ,,142000
63736,北泉牌CN5024XXYA1型厢式运输车,北京金迪威科技发展有限公司            ,,142000
63742,岷江牌YZQ5100GYY型运油车,长峰时代                     ,,144000
63744,旗舰牌QJC5040XLCJL型冷藏车 ,长峰时代                     ,,144000
63745,北泉牌CN5022XQCA型囚车,长峰时代                     ,,144000
63746,北泉牌CN5022XQCB型囚车,北京太得豪办公设备商行              ,,144000
63747,北泉牌CN5023XQCB型 囚车,北京太得豪办公设备商行              ,,144000
63748,北泉牌CN5023XXYA型 厢式运输车,嘉和明新                     ,,144000
63749,银盾牌JYC5100CLS型仓栅式运输车,嘉和明新                     ,,144000
63750,银盾牌JYC5100XXB型篷式运输车,嘉和明新                     ,,144000
63751,豫新牌XX9310GFL型粉粒物料运输半挂车,嘉和明新                     ,,145000
63752,牡丹牌MD6802ADF型城市客车,嘉和明新                     ,,145000
63754,三山牌HSB5100GDY低温液体运输车,北京世和通达科技发展有限公司           ,,145000
63755,豫新牌XX9280GFL型粉粒物料运输半挂车,北京鑫理想                    ,,145000
63756,豫新牌XX9210GFL型粉粒物料运输半挂车,北京嘉业商贸公司                 ,,145000
63757,豫新牌XX9260GFL型粉粒物料运输半挂车,北京嘉业商贸公司                 ,,145000
63758,东风牌EQ5061ZYS型压缩工垃圾车,北京嘉业商贸公司                 ,,145000
63759,九陵牌XRJ5090GYS型液态食品运输车,祥玉公司                     ,,145000
63762,快乐牌KL6790E4城市客车,北京金朗琪（原北京联惠佳）科技有限公司      ,,147000
63763,扶桑牌FS5135XXYP1K2L8型平头柴油厢式运输车,长得伟世                     ,,147000
63764,扶桑牌FS5125XXY型平头柴油厢式运输车,北京神州同正科技有限公司             ,,147000
63765,牡丹牌MD6852AD1J型城市客车,北京金朗琪（原北京联惠佳）科技有限公司      ,,148000
63766,银光牌SLP5090GYS液态食品运输车,佳仕众合                     ,,148000
63767,牡丹牌MD6702D5型客车,晨风华业                     ,,148000
63768,旗舰牌QJC5050XBWQL型保温车 ,北京华胜计算机有限公司              ,,148000
63769,北泉牌CN5022XXYA1型厢式运输车,德华通                      ,,148000
63770,牡丹牌MD6873A1DJ1型城市客车,北京吾思天地科技发展中心             ,,149000
63771,云建牌YJZ5091GSN型散装水泥车,北京吾思天地科技发展中心             ,,149000
63772,北泉牌CN5042XBY型殡仪车,永信达盛                     ,,149000
63773,银盾牌JYC5100XXY型厢式运输车,德华通                      ,,149000
63774,中油牌ZYT5260TXJ50型修井机,北京吾思天地科技发展中心             ,,1409000
63775,中油牌ZYT5280TXJ40型修井机,北京吾思天地科技发展中心             ,,1440000
63776,中油牌ZYT5301TZJ型钻机车,北京吾思天地科技发展中心             ,,1488000
63777,中油牌ZYT5100JSQ型随车起重运输车,北京吾思天地科技发展中心             ,,150000
63778,中油牌ZYT5140TSY型试压车,祥玉公司                     ,,150000
63779,灵桥牌NPQ5125XXY型厢式运输车,祥玉公司                     ,,150000
63780,旗舰牌QJC5050XLCQL型冷藏车 ,北京神坤数码科技有限公司             ,,150000
63781,豫新牌XX5130GSN型散装水泥车,北京中科亿都办公设备有限公司           ,,151000
63784,牡丹牌MD6873A1DJ型城市客车,北京英美捷数码科技有限公司            ,,153000
63786,北泉牌CN5050XQC型囚车,联虹科技                     ,,153000
63787,牡丹牌MD6753A2DJ 型客车,北京易禾点击网络商务有限公司           ,,155000
63788,九陵牌XRJ5091GYS型液态食品运输车,长峰时代                     ,,155000
63789,北泉牌CN5022XQCA1囚车,长峰时代                     ,,155000
63791,赛风牌CYJ5030XQC型囚车 ,长峰时代                     ,,156000
63792,白鸟牌HXC5100XXY厢式运输车,北京市文吉科贸公司                ,,156000
63793,云驰牌YN5110XXY型厢式运输车,北京市文吉科贸公司                ,,156000
63794,快乐牌KL6790E2中型客车,北京鑫瑞贝特                   ,,157000
63796,五环牌WX5100GJYE型加油车,正宏业                      ,,158000
63797,北泉牌CN5022XBYB型殡仪车,北京市海淀区时代贸易中心             ,,158000
63798,北泉牌CN5022XBYA型殡仪车,上海市温度仪表厂                 ,,158000
63801,北泉牌CN5023XQCA型 囚车,广东湛海仪表有限公司               ,,159000
63803,中油牌ZYT5040XYQ型压裂仪表车,广东湛海仪表有限公司               ,,1508000
63806,中油牌ZYT5090TJX型检修车,北京天华恒信智能科技有限公司           ,,160000
63807,五环牌WX5101GSSE型绿化洒水车,北京天华恒信智能科技有限公司           ,,160000
